spindle_current_mean_5min,spindle_power_mean_5min,feed_velocity_mean_5min,spindle_current_max_5min,feed_velocity_max_5min,spindle_current_mean_1min,spindle_power_mean_1min,feed_velocity_mean_1min,spindle_current_mean_10min,spindle_power_mean_10min,interaction_current_x_power,power_efficiency_ratio,power_efficiency_10min,tool_condition,device_id
27.051724999999998,0.253775,14.344625,37.9743,18.5283,37.9743,0.2011,17.7074,27.578766666666667,0.2623777777777778,6.865051511874999,0.009377635756774558,0.00951031196674653,1,1
28.543025,0.2606,13.937025,37.9743,18.5283,37.151,0.2707,11.0475,29.3994,0.2567111111111111,7.438312315,0.009126878850839796,0.008728879579695984,1,1
31.193875,0.23015,16.787300000000002,37.9743,19.866,26.7286,0.1801,19.866,30.484577777777776,0.23937777777777777,7.17927033125,0.007375686513293621,0.007849847258820512,1,1
32.60136,0.22304,17.14076,38.2313,19.866,38.2313,0.1946,18.5546,30.40988888888889,0.2394777777777778,7.271407334399999,0.006839334514107967,0.007872408037139443,1,1
34.55306,0.23514,16.783440000000002,38.2313,19.866,32.6801,0.3292,16.7417,29.369200000000003,0.24211111111111114,8.1248065284,0.006803217076265816,0.008240902104587977,1,1
33.835319999999996,0.2426,15.41206,38.2313,19.866,34.3856,0.2384,10.8505,30.820388888888886,0.24756666666666666,8.208448632,0.007167903863813374,0.008029956013817535,1,1
33.158519999999996,0.23620000000000002,17.33578,38.2313,20.6661,33.767,0.2387,20.6661,31.10718888888889,0.24704444444444448,7.832042424,0.007121210111274186,0.007939163313452693,1,1
33.88478,0.24762,19.006600000000002,38.2313,28.2201,30.3599,0.2372,28.2201,32.68882222222223,0.23985555555555557,8.3905492236,0.0073055497041137315,0.007335296480267383,1,1
29.30854,0.27104,18.2615,34.3856,28.2201,15.3501,0.3117,14.8291,30.954950000000004,0.24704,7.943786681600001,0.009244662251258078,0.007978052604638469,1,1
27.494039999999995,0.25314,18.551,34.3856,28.2201,23.6076,0.2397,18.1892,31.02355,0.24414000000000002,6.959841285599998,0.009203738796191397,0.007866969779480594,1,1
25.364720000000002,0.26496,18.85228,33.767,28.2201,23.739,0.2975,12.3569,29.60002,0.25378,6.7206362111999995,0.01044188861985472,0.00857074733485489,1,1
25.16148,0.26248,18.499299999999998,32.7508,28.2201,32.7508,0.2263,18.9012,29.160000000000004,0.24933999999999998,6.6043852704,0.010427674495103187,0.008547823105930748,1,1
25.50578,0.26676,16.4092,32.7508,18.9012,32.0814,0.2586,17.7696,29.695280000000004,0.25719000000000003,6.8039218728,0.010454706851995116,0.008658056749507159,1,1
30.569000000000003,0.274875,14.712974999999998,33.7048,18.9012,33.7048,0.3171,9.8242,28.860688888888888,0.26280000000000003,8.402653875,0.008989012067104875,0.009102657751306401,1,1
30.335266666666666,0.2937,16.4666,33.7048,21.806,25.2196,0.3054,21.806,27.10165,0.2741875,8.90946782,0.009678609953446887,0.010113272338644086,1,1
24.12633333333333,0.2618333333333333,15.6915,33.7048,21.806,13.4546,0.163,15.4443,26.365399999999998,0.2582285714285714,6.317078277777776,0.010848098993219073,0.00979050825498652,1,1
18.365066666666667,0.2868,14.177733333333336,25.2196,21.806,16.421,0.392,5.2829,25.338742857142854,0.2799857142857143,5.26710112,0.015608106637254829,0.011045349107197202,1,1
18.98255,0.279575,13.171700000000001,25.2196,21.806,20.835,0.2579,10.1536,24.923885714285714,0.2743285714285714,5.30704641625,0.01472024556997349,0.01100223906422241,1,1
18.085675000000002,0.255775,12.224499999999999,21.6321,18.0172,21.6321,0.2102,18.0172,23.3355,0.2720285714285714,4.625863523125,0.014134592934499538,0.01165229150922325,1,1
23.039,0.247925,12.2513,33.2679,18.0172,33.2679,0.1316,15.5515,23.505,0.2538857142857143,5.711944075000001,0.01075643194932535,0.010796755870113302,1,1
24.067575,0.18814999999999998,13.620600000000001,33.2679,18.0172,20.5353,0.1529,10.7601,21.62364285714286,0.23042857142857143,4.52831423625,0.007814325155253382,0.010651399440685968,1,1
29.25715,0.17982499999999998,13.92035,41.5933,18.0172,41.5933,0.2246,11.3526,24.11985,0.22970000000000002,5.261166998749999,0.0061442607155121004,0.00951932979276705,1,1
32.45765,0.20954999999999996,13.542475,41.5933,16.5057,34.4341,0.3291,16.5057,25.2716625,0.2326625,6.801500557499999,0.006454116636097776,0.009202816468260343,1,1
34.26488,0.20001999999999995,13.273599999999998,41.5933,16.5057,41.4938,0.1619,12.1981,27.074122222222222,0.2248,6.853661297599998,0.00583576076706906,0.008300065926284813,1,1
32.132580000000004,0.24678,13.067699999999999,41.5933,16.5057,22.6064,0.3654,14.522,28.09098888888889,0.2472888888888889,7.929678092400001,0.007677666198544111,0.008800006642708105,1,1
31.1564,0.26378,12.59174,41.5933,16.5057,15.6544,0.2379,8.3803,28.005811111111107,0.23016666666666666,8.218435192000001,0.00846360182760922,0.008215598889991882,1,1
30.919940000000004,0.28536,13.11666,41.4938,16.5057,40.411,0.3325,13.9772,30.180922222222225,0.23845555555555556,8.823314078400001,0.009226012077617996,0.007898253448516348,1,1
28.09784,0.28412000000000004,12.749600000000001,41.4938,14.6704,20.3236,0.3229,14.6704,30.035533333333333,0.25097777777777774,7.983158300800001,0.010108211801404875,0.008353247552418586,1,1
24.390220000000003,0.30307999999999996,13.88098,40.411,17.855,22.9557,0.2567,17.855,29.327550000000002,0.25155000000000005,7.3921878776,0.012421199480988283,0.008574335621072654,1,1
25.11718,0.29964,12.662600000000001,40.411,17.855,26.2412,0.3482,8.4301,28.62488,0.27321,7.526111815200001,0.011924935468285736,0.00954116098967413,1,1
23.353949999999998,0.299425,13.1153,26.2412,17.855,23.8953,0.2699,11.5057,27.557277777777777,0.2916111111111111,6.99275647875,0.012815683991790772,0.010578161306379745,1,1
26.730599999999995,0.275,12.3247,33.8302,17.855,33.8302,0.2252,11.508,27.490177777777777,0.2800666666666667,7.350915,0.0102839876442563,0.010184176587141255,1,1
26.348025,0.28759999999999997,11.899875,33.8302,16.1557,21.4254,0.3071,16.1557,25.260355555555556,0.2962,7.577691989999999,0.01091128792843925,0.011721243864132412,1,1
24.458550000000002,0.27697499999999997,14.136824999999998,33.8302,17.3779,18.6833,0.3057,17.3779,24.824455555555556,0.2895666666666667,6.7744068862499995,0.011319632753064645,0.011659875772951647,1,1
23.14264,0.27193999999999996,14.350639999999999,33.8302,17.3779,17.879,0.2518,15.2059,25.071633333333335,0.2911111111111111,6.293409521599999,0.011745528803626712,0.011606545205500083,1,1
22.02124,0.28252,16.5262,33.8302,22.3835,18.2883,0.3228,22.3835,22.613555555555557,0.29003333333333337,6.2214407248,0.012823608657524497,0.012819971317996974,1,1
19.372220000000002,0.30376,17.16944,21.4254,22.3835,20.5851,0.3314,14.7242,22.64261111111111,0.2909777777777778,5.8845055472,0.01567209535337025,0.012845220197818747,1,1
18.900425,0.291225,17.477149999999998,20.5851,22.3835,18.8493,0.2589,17.595,21.679487499999997,0.2841,5.504276270625,0.015400235584340385,0.013098511433246177,1,1
16.195625,0.28485,18.836624999999998,20.5851,22.3835,7.0598,0.2263,20.6438,20.055077777777775,0.27767777777777775,4.61332378125,0.01757723012842763,0.013838858780069517,1,1
14.876975000000002,0.276775,17.680975,20.5851,20.6438,13.0137,0.2905,17.7609,18.84601111111111,0.2799666666666667,4.117574755625,0.01859175554469595,0.014847608278173599,1,1
20.401850000000003,0.244825,17.253,42.6846,20.6438,42.6846,0.2036,13.0123,19.6303875,0.273875,4.994882926250001,0.011994258237249438,0.013944480474226893,1,1
23.4692,0.26375,15.967425,42.6846,20.6438,31.1187,0.3346,12.4527,21.1848125,0.2774875,6.1900015,0.011233346962417798,0.01309223660270644,1,1
28.458875000000003,0.263375,14.751349999999999,42.6846,17.7609,27.0185,0.2248,15.7795,22.327250000000003,0.2741125,7.495356203125001,0.009251331497995617,0.012271541931079247,1,1
34.336400000000005,0.24685,13.135650000000002,42.6846,15.7795,36.5238,0.2244,11.2981,24.6066875,0.2618125,8.475940340000001,0.0071870705517899985,0.010635569875110126,1,1
35.1854,0.25182000000000004,14.907720000000001,42.6846,21.996,38.5814,0.2717,21.996,26.856225000000002,0.25435,8.860387428000001,0.00715491228967422,0.009467277222609429,1,1
31.039880000000004,0.26166,14.54676,38.5814,21.996,21.957,0.2528,11.2075,26.311866666666667,0.25417777777777784,8.1218950008,0.008427085708543799,0.009656525541923743,1,1
29.7158,0.24922,14.152840000000001,38.5814,21.996,24.4983,0.2724,10.4831,26.939533333333333,0.2556777777777778,7.4057716760000005,0.00838396275289479,0.009487280340455286,1,1
25.393900000000002,0.26585,14.592199999999998,38.5814,21.996,16.5389,0.2665,14.6822,29.865150000000003,0.25635,6.750968315,0.01046492861332315,0.008580710055012276,1,1
23.1777,0.26199999999999996,15.5927,29.7166,25.998,29.7166,0.2563,25.998,29.848644444444446,0.2563444444444445,6.072557399999999,0.01129909391617107,0.008585267322547203,1,1
24.949100000000005,0.294375,15.486450000000001,29.7166,25.998,29.0426,0.3823,10.7825,28.332866666666668,0.2762,7.344391312500002,0.011794295467384638,0.009744956402904433,1,1
24.792275,0.30419999999999997,14.704425,29.7166,25.998,23.871,0.3117,7.355,27.52756666666667,0.27365555555555554,7.541810054999999,0.012265003915971417,0.009937535834885757,1,1
26.397879999999997,0.2685,14.16162,32.8203,25.998,32.8203,0.1257,11.9904,28.17221111111111,0.26264444444444446,7.08783078,0.010167419724718532,0.009319511638350276,1,1
24.260740000000002,0.27016,14.72038,32.8203,25.998,5.8532,0.2748,17.476,24.764366666666668,0.26824444444444445,6.554281518400001,0.011131098598559416,0.010827499570568683,1,1
21.697175,0.23709999999999998,13.2295,32.8203,17.476,24.2442,0.2362,16.0966,23.3231375,0.2657375,5.1444001925,0.010922655757831221,0.011388845584954016,1,1
19.231125000000002,0.220725,16.592824999999998,32.8203,20.8083,14.0068,0.2462,20.8083,22.0117,0.2624625,4.244790065625001,0.011471522585087927,0.011918357801622943,1,1
22.084933333333336,0.24526666666666666,17.253,28.0038,20.8083,28.0038,0.2534,14.8541,23.444812499999998,0.260825,5.416697982222223,0.011100584145988218,0.011120319124273536,1,1
22.026200000000003,0.223225,14.883825,28.0038,20.8083,21.85,0.1571,7.7763,22.4614875,0.24842499999999998,4.916798495000001,0.010129922581933362,0.011055120405358122,1,1
23.54895,0.20442500000000002,16.111575000000002,30.3352,21.0076,30.3352,0.161,21.0076,22.6230625,0.2207625,4.813994103750001,0.0086771693984664,0.009753982696773801,1,1
26.89815,0.23685,14.707875,30.3352,21.0076,27.4036,0.3759,15.1935,23.0646375,0.2287875,6.3708268275,0.008802165886543667,0.009915107008723322,1,1
23.591325,0.23272500000000002,16.51045,30.3352,22.0644,14.7765,0.2369,22.0644,22.94572857142857,0.2381,5.490291110625001,0.009860675195142644,0.010372138669401537,1,1
26.56845,0.2726,16.022750000000002,33.7585,22.0644,33.7585,0.3166,5.8255,24.297325,0.2479125,7.24255947,0.01025642955100843,0.010199086077962095,1,1
27.444875000000003,0.293575,14.675825,33.8409,22.0644,33.8409,0.2449,15.6199,25.4969125,0.249,8.057129178125,0.010693000787656106,0.00976205959855,1,1
25.310933333333335,0.23016666666666663,11.873,33.8409,15.6199,8.3334,0.129,14.1736,24.328299999999995,0.23162857142857143,5.825733155555555,0.009089975619645403,0.009517039868379117,1,1
21.975166666666667,0.20750000000000002,12.968833333333334,33.8409,15.6199,23.7512,0.2486,9.113,24.599899999999998,0.24469999999999997,4.5598470833333336,0.00943818180439842,0.009943152958768625,1,1
20.6472,0.20896666666666666,14.227166666666667,29.857,19.3949,29.857,0.2493,19.3949,24.531585714285715,0.2573142857142857,4.31457656,0.010115924068444254,0.010484827211654153,1,1
20.613775000000004,0.21284999999999998,13.3058,29.857,19.3949,20.5135,0.2245,10.5417,23.547285714285714,0.23568571428571428,4.38764200875,0.01032061298186195,0.010004790753239822,1,1
20.36902,0.21962,12.533240000000001,29.857,19.3949,19.39,0.2467,9.443,23.027625,0.2370625,4.4734441724,0.010776769442298991,0.010290231740468038,1,1
23.813340000000004,0.21703999999999998,12.52042,29.857,19.3949,25.555,0.1161,14.1095,24.3749375,0.22196249999999998,5.168447313600001,0.009110393420905714,0.0091024428502226,1,1
21.1295,0.2118,16.6058,21.1295,16.6058,21.1295,0.2118,16.6058,21.1295,0.2118,4.4752281,0.010019158447456182,0.010019158447456182,1,2
25.4787,0.202,12.00025,29.8279,16.6058,29.8279,0.1922,7.3947,25.4787,0.202,5.1466974,0.007925080525880096,0.007925080525880096,1,2
19.352766666666668,0.237,15.253433333333334,29.8279,21.7598,7.1009,0.307,21.7598,19.352766666666668,0.237,4.5866057,0.012239986365584805,0.012239986365584805,1,2
27.774975,0.2508,14.663924999999999,53.0416,21.7598,53.0416,0.2922,12.8954,27.774975,0.2508,6.965963730000001,0.009026461243891707,0.009026461243891707,1,2
25.666950000000003,0.24195,12.765524999999998,53.0416,21.7598,12.6974,0.1764,9.0122,24.75946,0.23592,6.210118552500001,0.009422848118643372,0.00952463234967577,1,2
22.15675,0.233925,16.409525000000002,53.0416,21.9707,15.7871,0.1601,21.9707,23.26406666666667,0.2232833333333333,5.18301774375,0.01055296784598554,0.009593653594415528,1,2
28.148825000000002,0.200325,14.3492,53.0416,21.9707,31.0692,0.1726,13.5185,24.379085714285715,0.21604285714285715,5.638913368125,0.007114110762789285,0.008858177779756284,1,2
30.015859999999996,0.21172,13.1491,53.0416,21.9707,37.484,0.2573,8.3487,26.017200000000003,0.2212,6.354957879199999,0.0070512551513928325,0.00849880125407266,1,2
23.477420000000002,0.21503999999999998,11.96736,37.484,21.9707,20.3494,0.3088,6.9867,25.387444444444444,0.23093333333333332,5.0485843968,0.009155539433449903,0.009092778363527388,1,2
22.59136,0.23152,12.221260000000001,37.484,21.9707,8.2671,0.2588,10.2817,23.958288888888887,0.23615555555555556,5.230351667200001,0.010243631356697118,0.009852833326997802,1,2
22.209625000000003,0.250025,10.126075,37.484,14.8872,22.738,0.1752,14.8872,25.179225,0.225175,5.552961490625001,0.011252440128940068,0.008939338149546085,1,2
17.60765,0.2614,18.2601,22.738,21.633,12.4773,0.3476,21.633,21.167442857142856,0.24005714285714289,4.60263971,0.014837393182405146,0.01133551130211998,1,2
16.9473,0.26066666666666666,15.412966666666668,22.738,21.633,15.6266,0.2592,9.7187,21.144514285714283,0.2542142857142857,4.417596199999999,0.015371944039833385,0.012017023046752602,1,2
10.7693,0.2681,14.451033333333333,15.6266,21.633,4.204,0.1975,12.0014,17.30662857142857,0.2577714285714286,2.88724933,0.024871744918501203,0.014885774532159017,1,2
15.236650000000001,0.2324,14.139425,28.6387,21.633,28.6387,0.1253,13.2046,16.043014285714285,0.2389142857142857,3.5409974600000003,0.015242692657075488,0.014882830193884368,1,2
14.21784,0.22913999999999998,13.61106,28.6387,21.633,10.1426,0.2161,11.4976,14.5849,0.22567142857142855,3.2578758575999998,0.016105044757320858,0.015462348393714829,1,2
18.18552,0.1977,12.82714,32.3157,17.7134,32.3157,0.1904,17.7134,18.020414285714285,0.2159,3.5952773039999997,0.010865311900951441,0.011974211827792564,1,2
17.25134,0.18218,16.02424,32.3157,25.7042,10.9557,0.1816,25.7042,17.137325,0.2116125,3.1428491212,0.010554221167070459,0.012340846166967734,1,2
17.40675,0.2106,19.0877,32.3157,25.7042,16.213,0.2543,21.4356,16.3217,0.2215,3.66586155,0.012091808173166636,0.013562580747870704,1,2
21.2783,0.20665000000000003,18.987524999999998,32.3157,25.7042,25.6288,0.2003,11.0969,17.355822222222223,0.21914444444444445,4.397160695000001,0.009707210063743935,0.012619295627938402,1,2
17.681175,0.22345,19.236575000000002,25.6288,25.7042,17.9272,0.2576,18.7096,17.96136666666667,0.20914444444444444,3.9508585537500003,0.012630591241113154,0.011637648283720457,1,2
22.683275,0.229425,17.695775,30.9641,21.4356,30.9641,0.2055,19.541,19.665533333333332,0.2031777777777778,5.204110366875,0.01010982328465151,0.010326417807112952,1,2
21.781039999999997,0.22041999999999998,14.63328,30.9641,21.4356,18.1721,0.1844,2.3833,21.217544444444442,0.20172222222222222,4.8009768367999985,0.01011516660058446,0.009502852426014627,1,2
23.02584,0.23468,13.380079999999998,30.9641,19.541,22.437,0.3256,15.1696,20.528466666666667,0.22397777777777778,5.4037041312,0.010187603317265616,0.0109052823374243,1,2
21.91244,0.25034,13.96332,30.9641,19.541,20.0618,0.2786,14.0131,21.6306,0.23092222222222222,5.4855602296,0.011419349306007907,0.01067078649493185,1,2
19.82038,0.25754,13.26688,30.9641,19.541,7.4669,0.2936,15.2274,18.869622222222223,0.24238888888888888,5.1045406652,0.012987143967992543,0.012838651432526308,1,2
17.24754,0.27304,12.147720000000001,22.437,15.2274,18.0999,0.283,13.9452,19.663422222222223,0.2536555555555556,4.709268321600001,0.01582149020080498,0.012893311224167064,1,2
17.14496,0.27096,15.20838,22.437,17.6866,17.6592,0.174,17.6866,19.463,0.24569000000000002,4.6455983616,0.015794848836721272,0.012616956811996096,1,2
18.96355,0.23625000000000002,14.7612,32.6282,17.6866,32.6282,0.1944,12.1856,20.601822222222225,0.24407777777777775,4.4801386875,0.012451544386791084,0.011841639964982336,1,2
20.213124999999998,0.2127,13.647275,32.6282,17.6866,12.4652,0.1994,10.7717,19.994933333333332,0.2376111111111111,4.2993316875,0.010517662329635009,0.011877625741206058,1,2
23.425375000000003,0.21855000000000002,14.061499999999999,32.6282,17.6866,30.9489,0.3064,15.6021,19.993244444444443,0.2488222222222222,5.119615706250001,0.009325645525194284,0.012439093213767544,1,2
20.126975,0.25375000000000003,13.84155,32.6282,16.8068,4.4656,0.3148,16.8068,17.974462499999998,0.255525,5.107219906250001,0.012601197548291141,0.014208097684320563,1,2
17.394174999999997,0.2641,17.48335,30.9489,26.7528,21.697,0.2358,26.7528,18.178862499999997,0.25017500000000004,4.5938016175,0.015174519906861429,0.013754296069916414,1,2
20.114575000000002,0.2814,18.775425000000002,30.9489,26.7528,23.3468,0.2686,15.94,20.163849999999996,0.24705,5.660241405,0.013982903986792264,0.012246051199944484,1,2
18.50025,0.2648,16.833949999999998,24.4916,26.7528,24.4916,0.24,7.8362,20.9628125,0.241675,4.8988662,0.014305587444794097,0.011523251829004813,1,2
22.632575000000003,0.28042500000000004,16.670925,24.4916,26.7528,20.9949,0.3773,16.1547,21.379775,0.2670875,6.346739844375001,0.012384854637778608,0.012486690486459066,1,2
22.3765,0.271325,12.101325,24.4916,16.1547,20.6727,0.1994,8.4744,19.8853375,0.2677125,6.0713038625,0.012120027695262768,0.01345604215057925,1,2
17.96585,0.256975,12.285225,24.4916,16.6756,5.7042,0.2112,16.6756,19.0402125,0.2691875,4.61677430375,0.014295568776998028,0.014130419805028422,1,2
16.5667,0.27827500000000005,13.385424999999998,20.9949,16.6756,18.895,0.3252,12.237,17.533475,0.2715375,4.610098442500001,0.016787116856792968,0.015477976854642536,1,2
14.697640000000002,0.26754,12.096179999999999,20.9949,16.6756,7.2214,0.2246,6.9392,16.38768888888889,0.26632222222222224,3.9322066056000002,0.0181905458659581,0.01624144865943168,1,2
14.48736,0.24543999999999996,13.421179999999998,20.6727,22.7797,19.9435,0.2668,22.7797,18.107455555555557,0.2609888888888889,3.5557776383999995,0.01692997897548243,0.014405383144922849,1,2
16.40595,0.2438,17.089399999999998,19.9435,26.4017,19.5639,0.1586,26.4017,17.1859,0.2503875,3.99977061,0.01485140975697416,0.014560883699021277,1,2
18.674533333333333,0.20586666666666664,20.850866666666665,19.9435,26.4017,16.5162,0.1922,13.3712,16.188975,0.2444125,3.844463928888888,0.01101802560406468,0.015088146009238239,1,2
17.632900000000003,0.2197,13.337033333333332,19.5639,26.4017,16.8186,0.3083,0.2382,15.6669375,0.23578749999999998,3.873948130000001,0.012452601329713367,0.015040405691481516,1,2
17.291066666666666,0.23883333333333334,9.927733333333334,18.5384,16.1738,18.5384,0.216,16.1738,16.785285714285713,0.24167142857142856,4.129683088888889,0.01380454384315418,0.014389241879098727,1,2
15.755049999999999,0.26165000000000005,11.999125,18.5384,18.2133,11.147,0.3301,18.2133,15.67842857142857,0.24237142857142854,4.122308832500001,0.016596839210785887,0.0154490570848396,1,2
20.3681,0.25927500000000003,11.129674999999999,34.9684,18.2133,34.9684,0.1827,9.8934,19.642285714285713,0.23638571428571428,5.2809391275,0.012723217571805027,0.012028408182254336,1,2
20.41535,0.24580000000000002,12.9262,34.9684,18.2133,17.0076,0.2544,7.4243,19.22287142857143,0.23461428571428572,5.01809303,0.012034065511729298,0.012198609374872334,1,2
22.20884,0.2514,12.10754,34.9684,18.2133,29.3828,0.2738,8.8329,20.4928625,0.23951250000000002,5.583302376,0.011314722100703728,0.011681905392478733,1,2
22.229779999999998,0.26712,10.4987,34.9684,18.2133,18.6431,0.2946,8.1296,20.3777625,0.2565125,5.9380188336,0.012010910179866888,0.012581689628766273,1,2
20.514775,0.2777,8.6,29.3828,10.0132,17.0256,0.288,10.0132,20.4414375,0.2684875,5.6969530175,0.013529989975529573,0.013128050289863486,1,2
18.304925,0.28169999999999995,8.361375,29.3828,10.0132,8.1682,0.2704,6.4698,19.3601375,0.26375,5.1564973725,0.015380898365677168,0.01361632048301154,1,2
11.3176,0.29494999999999993,9.800650000000001,18.6431,14.59,1.4335,0.3268,14.59,17.36828888888889,0.2707555555555555,3.3381261199999996,0.026038172251845043,0.015580104421481205,1,2
11.97825,0.29212499999999997,11.1133,21.2857,14.59,21.2857,0.2833,13.3802,17.673544444444445,0.27823333333333333,3.4991462812499994,0.024367609951410754,0.01573402516715163,1,2
13.305940000000001,0.27802,11.90544,21.2857,15.074,18.6167,0.2216,15.074,18.50351111111111,0.2661777777777778,3.6993174388,0.020878736311518372,0.01437748767266669,1,2
